MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typei_4545_r0			Time:	20.018066	s	4/15/2019 3:12:21 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_hd_4545_dimension.tst
10.656126	255.79134	8.1669922
10.656814	258.99332	8.1767578
10.657738	264.88547	8.1865234
10.658066	262.85721	8.1962891
10.659087	258.35239	8.2060547
10.660366	254.81578	8.2158203
10.660646	251.71873	8.2255859
10.662477	259.59387	8.2353516
10.662699	265.83902	8.2451172
10.662679	267.86569	8.2548828
10.664792	263.19818	8.2646484
10.66558	255.19299	8.2744141
10.665856	256.23355	8.2841797
10.666346	262.90604	8.2939453
10.667186	267.61499	8.3037109
10.668472	269.82928	8.3134766
10.668999	267.00473	8.3232422
10.670591	264.7023	8.3330078
10.670102	256.47357	8.3427734
10.670494	262.08777	8.3525391
10.67228	268.06857	8.3623047
10.672476	272.75467	8.3720703
10.673893	273.40665	8.3818359
10.673829	265.87778	8.3916016
10.675786	262.33377	8.4013672
10.676667	265.9892	8.4111328
10.676913	266.36142	8.4208984
10.677882	273.06528	8.4306641
10.679452	273.27243	8.4404297
10.678439	273.95007	8.4501953
10.680895	268.37039	8.4599609
10.680818	265.18546	8.4697266
10.682735	266.24863	8.4794922
10.682631	276.09213	8.4892578
10.683293	279.26236	8.4990234
10.684962	275.68854	8.5087891
10.684685	272.29654	8.5185547
10.685147	271.13	8.5283203
10.686492	270.05624	8.5380859
10.687517	273.55994	8.5478516
10.688263	277.46902	8.5576172
10.689367	282.58679	8.5673828
10.689501	278.52969	8.5771484
10.690401	273.83099	8.5869141
10.691889	271.056	8.5966797
10.692088	274.74127	8.6064453
10.692597	282.37051	8.6162109
10.693549	281.59851	8.6259766
10.695155	284.57141	8.6357422
10.696085	276.95624	8.6455078
10.696606	276.5394	8.6552734
10.697473	276.90079	8.6650391
10.698869	277.82547	8.6748047
10.698806	286.26947	8.6845703
10.699671	289.15665	8.6943359
10.7004	282.6424	8.7041016
10.701528	277.16837	8.7138672
10.702055	273.92896	8.7236328
10.703517	282.37054	8.7333984
10.703459	287.21637	8.7431641
10.703804	289.57028	8.7529297
10.706114	288.81552	8.7626953
10.705538	281.63803	8.7724609
10.70717	280.12979	8.7822266
10.708578	280.39273	8.7919922
10.709285	287.96509	8.8017578
10.709998	295.24167	8.8115234
10.711014	293.67438	8.8212891
10.711448	285.98865	8.8310547
10.71163	281.95853	8.8408203
10.71244	281.66498	8.8505859
10.713897	290.59946	8.8603516
10.714369	294.59088	8.8701172
10.715624	293.84711	8.8798828
10.716143	291.7634	8.8896484
10.718032	287.12592	8.8994141
10.71757	283.31439	8.9091797
10.71806	290.15341	8.9189453
10.718621	296.59634	8.9287109
10.720419	299.93329	8.9384766
10.721098	295.27985	8.9482422
10.722567	288.18521	8.9580078
10.722793	289.14481	8.9677734
10.722796	290.65079	8.9775391
10.724255	296.24118	8.9873047
10.725052	298.93826	8.9970703
10.725821	301.60397	9.0068359
10.727528	297.5119	9.0166016
10.727996	287.95105	9.0263672
10.728252	292.11371	9.0361328
10.72878	297.29172	9.0458984
10.730055	301.87439	9.0556641
10.730992	306.50323	9.0654297
10.731507	297.98697	9.0751953
10.732512	295.97287	9.0849609
10.733311	294.89243	9.0947266
10.733504	296.73151	9.1044922
10.734485	301.3472	9.1142578
10.73646	302.92963	9.1240234
10.735929	306.27127	9.1337891
10.73803	300.96548	9.1435547
10.738548	296.80927	9.1533203
10.738631	298.7525	9.1630859
10.739829	303.32352	9.1728516
10.741119	308.22308	9.1826172
10.742255	307.18106	9.1923828
10.743027	304.93539	9.2021484
10.741959	302.18347	9.2119141
10.74336	301.46225	9.2216797
10.744618	302.15518	9.2314453
10.745046	306.50095	9.2412109
10.746111	311.97208	9.2509766
10.746518	312.81635	9.2607422
10.749037	306.80838	9.2705078
10.748976	300.79016	9.2802734
10.748563	304.37344	9.2900391
10.750772	310.78259	9.2998047
10.750662	310.42944	9.3095703
10.751431	317.60587	9.3193359
10.753258	310.05533	9.3291016
10.753503	307.90967	9.3388672
10.754052	305.26288	9.3486328
10.755432	306.49982	9.3583984
10.756102	316.4234	9.3681641
10.757027	320.88397	9.3779297
10.757998	318.94388	9.3876953
10.757284	310.85129	9.3974609
10.759006	305.77808	9.4072266
10.760496	312.5116	9.4169922
10.760623	315.57986	9.4267578
10.761593	323.06165	9.4365234
10.762692	321.19958	9.4462891
10.763051	316.0668	9.4560547
10.763495	312.58047	9.4658203
10.765253	308.5043	9.4755859
10.766396	317.52786	9.4853516
10.766814	325.36533	9.4951172
10.767591	325.21143	9.5048828
10.768226	320.76428	9.5146484
10.768873	312.8121	9.5244141
10.770131	313.54272	9.5341797
10.771545	317.40381	9.5439453
10.77177	323.5361	9.5537109
10.772155	327.72189	9.5634766
10.77326	327.58743	9.5732422
10.773913	320.23041	9.5830078
10.774592	315.15948	9.5927734
10.776121	317.70764	9.6025391
10.776052	326.38629	9.6123047
10.777649	330.49124	9.6220703
10.776922	329.57605	9.6318359
10.77943	323.354	9.6416016
10.779605	321.1579	9.6513672
10.779707	320.75934	9.6611328
10.781639	323.86072	9.6708984
10.781971	329.34283	9.6806641
10.784416	331.4104	9.6904297
10.782793	330.70145	9.7001953
10.784244	323.27994	9.7099609
10.785121	322.41086	9.7197266
10.787173	323.48242	9.7294922
10.78746	332.49844	9.7392578
10.787222	336.12576	9.7490234
10.78743	332.0369	9.7587891
10.790404	331.85895	9.7685547
10.789984	325.83875	9.7783203
10.791135	328.76788	9.7880859
10.791631	333.09201	9.7978516
10.792587	336.76184	9.8076172
10.792813	340.72128	9.8173828
10.793726	335.94589	9.8271484
10.794861	330.45047	9.8369141
10.795761	327.98077	9.8466797
10.796037	329.23419	9.8564453
10.797642	339.12094	9.8662109
10.798228	338.19305	9.8759766
10.798736	340.2359	9.8857422
10.80011	335.83768	9.8955078
10.800179	331.40067	9.9052734
10.801207	331.18622	9.9150391
10.803028	336.68918	9.9248047
10.803069	343.58487	9.9345703
10.80403	346.94693	9.9443359
10.804862	340.41653	9.9541016
10.805541	333.71558	9.9638672
10.807219	333.84772	9.9736328
10.807031	338.9653	9.9833984
10.807933	344.26923	9.9931641
10.809979	349.91068	10.00293
10.809265	344.69287	10.012695
10.810371	342.06857	10.022461
10.810497	335.42444	10.032227
10.812275	336.24835	10.041992
10.813056	344.45108	10.051758
10.813736	352.28973	10.061523
10.814769	352.00717	10.071289
10.815016	342.60916	10.081055
10.814833	336.99005	10.09082
10.81597	340.01001	10.100586
10.817428	342.41333	10.110352
10.818737	353.13135	10.120117
10.820221	352.31638	10.129883
10.820104	351.1651	10.139648
10.820786	346.36987	10.149414
10.821233	338.27063	10.15918
10.822836	345.69141	10.168945
10.822927	353.78305	10.178711
10.824927	357.47366	10.188477
10.825279	354.19504	10.198242
10.825506	345.01053	10.208008
10.826821	345.91748	10.217773
10.827833	345.96951	10.227539
10.827389	352.48853	10.237305
10.829771	357.39841	10.24707
10.83083	358.11099	10.256836
10.829873	355.62262	10.266602
10.832088	345.8035	10.276367
10.832044	347.18259	10.286133
10.832442	354.29153	10.295898
10.835299	360.51538	10.305664
10.835071	360.96753	10.31543
10.836716	356.39398	10.325195
10.836064	352.34402	10.334961
10.836718	351.965	10.344727
10.838558	355.13553	10.354492
10.83942	358.82697	10.364258
10.83966	363.85077	10.374023
10.839879	364.39825	10.383789
10.841592	358.66858	10.393555
10.841782	354.50284	10.40332
10.843461	353.62173	10.413086
10.843347	362.28256	10.422852
10.844407	365.33719	10.432617
10.843966	366.4313	10.442383
10.846251	362.62198	10.452148
10.84686	357.84833	10.461914
10.848321	357.74533	10.47168
10.84861	359.65021	10.481445
10.849141	363.46387	10.491211
10.850272	372.38306	10.500977
10.851683	368.90643	10.510742
10.851661	364.90512	10.520508
10.852953	357.88666	10.530273
10.853931	360.28656	10.540039
10.854737	367.94077	10.549805
10.855944	368.35892	10.55957
10.856598	373.93463	10.569336
10.857007	370.1279	10.579102
10.858366	365.13034	10.588867
10.858098	362.41058	10.598633
10.859174	363.61502	10.608398
10.860314	373.67041	10.618164
10.861775	378.89182	10.62793
10.860958	372.6781	10.637695
10.86255	368.04947	10.647461
10.863132	363.27679	10.657227
10.864353	369.81152	10.666992
10.86568	373.53973	10.676758
10.866565	378.01468	10.686523
10.866995	378.24457	10.696289
10.867581	374.66382	10.706055
10.867239	368.96774	10.71582
10.868359	365.802	10.725586
10.870132	372.46133	10.735352
10.870804	381.38141	10.745117
10.871683	384.21725	10.754883
10.871588	377.68143	10.764648
10.873405	371.3262	10.774414
10.875098	370.44345	10.78418
10.874005	373.74649	10.793945
10.875131	381.4751	10.803711
10.876944	383.89719	10.813477
10.878055	385.56033	10.823242
10.877793	378.76767	10.833008
10.879106	370.7515	10.842773
10.87877	376.24216	10.852539
10.880058	382.54614	10.862305
10.881367	389.37421	10.87207
10.882482	386.46005	10.881836
10.88275	378.67328	10.891602
10.882634	376.91769	10.901367
10.884707	375.74979	10.911133
10.88463	381.3989	10.920898
10.885886	387.33255	10.930664
10.887701	389.70584	10.94043
10.889062	390.49506	10.950195
10.887441	378.75272	10.959961
10.889606	378.21484	10.969727
10.890409	383.71497	10.979492
10.891166	388.45694	10.989258
10.891252	393.5491	10.999023
10.893299	390.49524	11.008789
10.893569	386.35843	11.018555
10.894098	383.70099	11.02832
10.894728	382.48111	11.038086
10.895709	386.77319	11.047852
10.897101	393.24051	11.057617
10.897315	396.88083	11.067383
10.898285	390.82327	11.077148
10.899845	385.90964	11.086914
10.900349	384.36267	11.09668
10.900818	388.72195	11.106445
10.900562	395.98239	11.116211
10.902982	395.86377	11.125977
10.904408	395.25491	11.135742
10.903721	393.60211	11.145508
10.905246	388.35782	11.155273
10.90626	387.32227	11.165039
10.907361	394.03342	11.174805
10.9072	400.37936	11.18457
10.908508	399.66928	11.194336
10.908177	397.07632	11.204102
10.909947	390.32968	11.213867
10.910735	389.77606	11.223633
10.911441	395.06094	11.233398
10.911934	399.39737	11.243164
10.913583	405.82901	11.25293
10.913729	402.31961	11.262695
10.914594	397.45804	11.272461
10.915167	392.69318	11.282227
10.915941	391.7283	11.291992
10.916498	402.42468	11.301758
10.918667	408.06516	11.311523
10.917879	406.74298	11.321289
10.919457	403.45551	11.331055
10.919474	393.76913	11.34082
10.921118	398.89224	11.350586
10.921689	398.72897	11.360352
10.923743	407.69022	11.370117
10.923823	410.21155	11.379883
10.924	405.92175	11.389648
10.924676	401.05002	11.399414
10.926331	393.96326	11.40918
10.926842	400.47446	11.418945
10.928267	411.05051	11.428711
10.928552	414.32834	11.438477
10.928702	409.71439	11.448242
10.930112	403.00653	11.458008
10.930158	399.85788	11.467773
10.931822	401.83673	11.477539
10.931758	410.09976	11.487305
10.93462	415.20587	11.49707
10.934157	416.54184	11.506836
10.934982	410.62564	11.516602
10.936079	401.55093	11.526367
10.937017	403.15842	11.536133
10.937308	409.73862	11.545898
10.936864	418.43851	11.555664
10.939285	419.40121	11.56543
10.940337	412.20932	11.575195
10.940611	410.64264	11.584961
10.941478	406.15875	11.594727
10.942867	411.18094	11.604492
10.942901	414.53342	11.614258
10.943945	419.91547	11.624023
10.944178	422.2193	11.633789
10.945192	411.29672	11.643555
10.945943	409.71567	11.65332
10.947189	409.72458	11.663086
10.94803	417.09601	11.672852
10.949021	421.80554	11.682617
10.949219	418.7114	11.692383
10.951444	421.25714	11.702148
10.950992	415.46323	11.711914
10.951884	410.65259	11.72168
10.952745	414.93008	11.731445
10.953669	420.69522	11.741211
10.954202	427.23068	11.750977
10.954363	424.05914	11.760742
10.955462	420.48639	11.770508
10.957946	414.85889	11.780273
10.958233	415.85049	11.790039
10.959108	422.24112	11.799805
10.959212	425.24274	11.80957
10.961763	427.15018	11.819336
10.960341	424.89746	11.829102
10.962015	419.8649	11.838867
10.96313	416.61682	11.848633
10.964032	420.14056	11.858398
10.964711	428.28027	11.868164
10.965307	432.39944	11.87793
10.965562	430.99573	11.887695
10.966793	420.72879	11.897461
10.967836	420.6387	11.907227
10.967733	423.86569	11.916992
10.968557	424.94232	11.926758
10.970881	435.60938	11.936523
10.970613	432.47897	11.946289
10.971533	429.52795	11.956055
10.97238	422.62137	11.96582
10.972451	420.37228	11.975586
10.973722	428.85397	11.985352
10.975023	436.79025	11.995117
10.975812	438.42065	12.004883
10.976562	432.46671	12.014648
10.976159	424.56418	12.024414
10.976909	426.33035	12.03418
10.979177	425.8522	12.043945
10.979977	436.58481	12.053711
10.980263	440.70361	12.063477
10.98139	438.03192	12.073242
10.982791	433.0513	12.083008
10.982289	425.61346	12.092773
10.983461	429.03635	12.102539
10.984933	439.42148	12.112305
10.985698	442.95804	12.12207
10.986053	442.18332	12.131836
10.986187	436.83066	12.141602
10.987856	433.48563	12.151367
10.988236	431.44934	12.161133
10.989797	436.43188	12.170898
10.990053	443.06165	12.180664
10.991726	445.74039	12.19043
10.9919	442.18002	12.200195
10.992028	433.94067	12.209961
10.993441	432.16379	12.219727
10.994292	437.1174	12.229492
10.995535	445.75119	12.239258
10.995826	447.0011	12.249023
10.996034	446.27072	12.258789
10.99741	441.75403	12.268555
10.998097	437.07819	12.27832
10.999215	438.16919	12.288086
11.000858	441.28033	12.297852
11.001081	450.38794	12.307617
11.00269	450.77347	12.317383
11.002464	442.7377	12.327148
11.0041	440.99298	12.336914
11.004018	439.04245	12.34668
11.004647	443.23297	12.356445
11.005678	451.23599	12.366211
11.005802	449.7381	12.375977
11.007869	452.83435	12.385742
11.00811	446.20877	12.395508
11.009495	441.83481	12.405273
11.009835	442.70071	12.415039
11.010298	446.20929	12.424805
11.011396	457.44943	12.43457
11.011957	453.55469	12.444336
11.012205	450.45602	12.454102
11.014226	445.31482	12.463867
11.014132	443.25565	12.473633
11.015645	449.71558	12.483398
11.015621	452.69202	12.493164
11.016771	458.24765	12.50293
11.018285	457.73117	12.512695
11.019147	450.27271	12.522461
11.019255	446.74661	12.532227
11.020431	447.5192	12.541992
11.021055	455.78058	12.551758
11.021054	461.52252	12.561523
11.02263	461.17847	12.571289
11.023533	455.98605	12.581055
11.024387	449.94366	12.59082
11.02499	450.79568	12.600586
11.02578	454.50333	12.610352
11.027579	462.84726	12.620117
11.027846	465.94458	12.629883
11.02861	462.04578	12.639648
11.029515	453.84402	12.649414
11.030637	449.99991	12.65918
11.031343	455.94809	12.668945
11.031716	462.25845	12.678711
11.032627	469.66812	12.688477
11.033402	465.0491	12.698242
11.034797	456.99512	12.708008
11.034234	455.85251	12.717773
11.036954	454.4397	12.727539
11.036481	464.83182	12.737305
11.03785	470.02457	12.74707
11.038726	472.29343	12.756836
11.039138	464.76483	12.766602
11.039552	455.29428	12.776367
11.04055	457.28143	12.786133
11.041771	465.1431	12.795898
11.043248	471.99759	12.805664
11.043217	472.34842	12.81543
11.043363	466.60956	12.825195
11.045819	463.73737	12.834961
11.045212	458.70792	12.844727
11.045498	462.91653	12.854492
11.047814	471.0416	12.864258
11.047578	474.98062	12.874023
11.048169	477.02087	12.883789
11.049275	465.24857	12.893555
11.05081	463.03186	12.90332
11.051402	466.19794	12.913086
11.051826	470.7244	12.922852
11.052321	475.6084	12.932617
11.05322	474.53296	12.942383
11.053781	473.00641	12.952148
11.055251	468.74509	12.961914
11.056413	466.26047	12.97168
11.056093	468.91302	12.981445
11.058484	477.35239	12.991211
11.059267	481.11719	13.000977
11.059249	476.86188	13.010742
11.060236	471.70313	13.020508
11.060321	468.95966	13.030273
11.061745	472.60809	13.040039
11.062729	476.14001	13.049805
11.062996	477.98444	13.05957
11.064829	483.14413	13.069336
11.065009	478.62216	13.079102
11.065337	473.00259	13.088867
11.066117	468.76865	13.098633
11.067308	474.98053	13.108398
11.06881	484.8555	13.118164
11.069091	485.02148	13.12793
11.071024	483.97189	13.137695
11.07007	475.79361	13.147461
11.071699	473.20364	13.157227
11.072297	477.47427	13.166992
11.072081	479.35013	13.176758
11.074512	487.21597	13.186523
11.075815	489.03995	13.196289
11.075974	481.35889	13.206055
11.076097	476.80493	13.21582
11.07681	473.11169	13.225586
11.077649	483.1655	13.235352
11.07954	490.87531	13.245117
11.08026	490.52737	13.254883
11.080123	486.60559	13.264648
11.081757	480.29721	13.274414
11.08192	478.88562	13.28418
11.082245	480.7478	13.293945
11.082722	489.79953	13.303711
11.084602	495.62109	13.313477
11.085187	492.9675	13.323242
11.086245	484.61514	13.333008
11.087532	480.16986	13.342773
11.087375	483.86789	13.352539
11.088489	491.0412	13.362305
11.089343	496.62796	13.37207
11.090466	495.05588	13.381836
11.091702	491.40717	13.391602
11.092053	486.319	13.401367
11.092622	482.94681	13.411133
11.093023	490.0336	13.420898
11.09472	495.29544	13.430664
11.095241	501.18832	13.44043
11.096982	496.1951	13.450195
11.096648	486.89853	13.459961
11.097815	485.65854	13.469727
11.098866	492.6792	13.479492
11.099241	498.60876	13.489258
11.100451	499.17117	13.499023
11.100798	496.93091	13.508789
11.102357	496.29999	13.518555
11.102034	488.84155	13.52832
11.102721	492.65884	13.538086
11.104358	494.42212	13.547852
11.104954	503.29922	13.557617
11.10539	507.061	13.567383
11.107696	496.99442	13.577148
11.108062	493.23431	13.586914
11.10776	493.758	13.59668
11.109487	496.9014	13.606445
11.110319	503.3067	13.616211
11.109895	503.55072	13.625977
11.110595	505.61237	13.635742
11.112397	501.50681	13.645508
11.112947	495.11264	13.655273
11.113755	497.03979	13.665039
11.115024	502.47223	13.674805
11.115797	509.99118	13.68457
11.116424	508.49133	13.694336
11.117154	503.94208	13.704102
11.117978	500.30042	13.713867
11.118664	498.80414	13.723633
11.120237	502.64722	13.733398
11.121573	509.20642	13.743164
11.121735	511.44159	13.75293
11.121407	511.01874	13.762695
11.123626	507.60532	13.772461
11.124132	499.80862	13.782227
11.124636	502.40933	13.791992
11.125913	510.58643	13.801758
11.125828	513.59735	13.811523
11.126551	516.11566	13.821289
11.127697	508.06445	13.831055
11.129501	505.30548	13.84082
11.128843	504.72571	13.850586
11.129859	506.41287	13.860352
11.131061	517.95276	13.870117
11.13199	519.23962	13.879883
11.132969	515.05951	13.889648
11.133129	507.0123	13.899414
11.134495	502.17563	13.90918
11.13501	510.24796	13.918945
11.136193	516.86969	13.928711
11.135686	520.15631	13.938477
11.137945	519.50024	13.948242
11.138921	511.64697	13.958008
11.13947	509.69977	13.967773
11.139084	507.32886	13.977539
11.140404	515.74756	13.987305
11.141505	523.19159	13.99707
11.141773	524.05182	14.006836
11.143899	518.62299	14.016602
11.1446	509.02356	14.026367
11.144301	510.67416	14.036133
11.146048	518.2019	14.045898
11.147119	522.97351	14.055664
11.149231	525.24768	14.06543
11.148914	519.81177	14.075195
11.148264	516.71393	14.084961
11.150132	511.79468	14.094727
11.151419	515.9668	14.104492
11.150743	522.86908	14.114258
11.152568	530.43512	14.124023
11.153232	525.78473	14.133789
11.154174	517.5379	14.143555
11.154152	515.54279	14.15332
11.155054	517.90179	14.163086
11.15641	525.33392	14.172852
11.156826	528.39441	14.182617
11.158491	528.26062	14.192383
11.158669	526.69128	14.202148
11.159163	519.22729	14.211914
11.160316	519.2215	14.22168
11.161853	521.95917	14.231445
11.161837	530.83484	14.241211
11.163458	534.58459	14.250977
11.163861	527.51361	14.260742
11.16468	525.77783	14.270508
11.164927	522.13464	14.280273
11.165329	523.22791	14.290039
11.167028	528.18793	14.299805
11.167852	531.40649	14.30957
11.168467	536.03473	14.319336
11.169566	530.46863	14.329102
11.171138	524.91193	14.338867
11.170326	523.64172	14.348633
11.172462	528.54395	14.358398
11.172729	536.79755	14.368164
11.173781	536.57153	14.37793
11.174531	533.36218	14.387695
11.17448	529.51794	14.397461
11.176027	526.61407	14.407227
11.176435	528.93158	14.416992
11.177255	532.31287	14.426758
11.177904	538.53485	14.436523
11.178206	542.07556	14.446289
11.180077	535.44757	14.456055
11.180484	527.88373	14.46582
11.181416	528.29034	14.475586
11.182372	536.57629	14.485352
11.182198	541.88647	14.495117
11.182602	544.20166	14.504883
11.185699	538.01245	14.514648
11.185396	535.21954	14.524414
11.185376	532.276	14.53418
11.187802	531.77625	14.543945
11.187812	542.79327	14.553711
11.189223	547.8808	14.563477
11.188389	545.45074	14.573242
11.190225	537.40424	14.583008
11.191789	530.37708	14.592773
11.192125	536.22406	14.602539
11.192841	541.16254	14.612305
11.193343	547.48718	14.62207
11.194901	548.95886	14.631836
