Time,Extension,Load
637.2,5.3101,1124.06733
637.30006,5.3108,1124.01042
637.4,5.31171,1123.80711
637.5,5.31252,1124.00409
637.60006,5.31319,1123.91096
637.7,5.31426,1123.92949
637.80006,5.31509,1124.07757
637.9,5.3157,1124.12265
638,5.31675,1123.86085
638.10006,5.31758,1123.99943
638.2,5.31819,1123.87761
638.30006,5.31908,1124.12358
638.4,5.32012,1124.03966
638.5,5.32082,1124.25033
638.60006,5.32165,1123.94951
638.7,5.32256,1124.08651
638.80006,5.3232,1124.04339
638.9,5.32417,1123.90071
639,5.32516,1124.39794
639.10006,5.32575,1123.84856
639.2,5.32666,1123.75813
639.30006,5.32765,1124.05354
639.4,5.32824,1123.90229
639.5,5.32904,1123.81643
639.60006,5.33014,1124.0799
639.7,5.33084,1123.71277
639.80006,5.33164,1123.82527
639.9,5.33258,1123.80441
640,5.33325,1124.22481
640.10006,5.33405,1123.66891
640.2,5.3352,1123.89792
640.30006,5.33577,1123.8263
640.4,5.3366,1123.56339
640.5,5.33767,1123.8235
640.60006,5.33826,1123.70122
640.7,5.33901,1123.54718
640.80006,5.34008,1123.79445
640.9,5.34085,1123.95687
641,5.34163,1123.93834
641.10006,5.34257,1124.22993
641.2,5.34329,1123.5401
641.30006,5.34402,1123.80479
641.4,5.34519,1123.9104
641.5,5.34581,1123.5428
641.60006,5.34656,1123.72665
641.7,5.34766,1123.90723
641.80006,5.34833,1123.84968
641.9,5.34897,1123.82583
642,5.35002,1123.72879
642.10006,5.3509,1123.60287
642.2,5.35162,1123.86951
642.30006,5.35253,1123.69526
642.4,5.35334,1123.70001
642.5,5.35401,1123.70728
642.60006,5.3551,1123.88227
642.7,5.35591,1124.23282
642.80006,5.35655,1124.0243
642.9,5.3576,1123.80534
643.00006,5.3584,1123.7178
643.10006,5.35902,1123.78933
643.2,5.35993,1123.58034
643.30006,5.36094,1123.67533
643.4,5.36164,1123.94439
643.50006,5.3625,1123.87966
643.60006,5.36338,1123.91263
643.7,5.36405,1123.61042
643.80006,5.36499,1123.64143
643.9,5.36598,1123.91952
644.00006,5.36657,1123.83915
644.10006,5.36751,1123.73857
644.2,5.36847,1123.99943
644.30006,5.36906,1123.71035
644.4,5.36986,1123.74807
644.50006,5.37099,1123.53116
644.60006,5.37166,1123.78243
644.7,5.37246,1123.54523
644.80006,5.3734,1123.66313
644.9,5.3741,1123.68511
645.00006,5.3749,1123.28203
645.10006,5.37605,1123.67626
645.2,5.37659,1123.47081
645.30006,5.37742,1123.36995
645.4,5.37852,1123.81699
645.50006,5.3791,1123.54318
645.60006,5.37983,1123.71724
645.7,5.38093,1123.47733
645.80006,5.3817,1123.71137
645.9,5.38245,1123.62662
646.00006,5.38339,1123.58294
646.10006,5.38414,1123.62038
646.2,5.38484,1123.21191
646.30006,5.38601,1123.66332
646.4,5.38668,1123.51179
646.50006,5.38738,1123.31891
646.60006,5.38848,1123.3205
646.7,5.38918,1123.38448
646.80006,5.38982,1123.34481
646.9,5.39086,1123.43524
647.00006,5.39175,1123.4818
647.10006,5.39247,1123.53843
647.2,5.39335,1123.74071
647.30006,5.39419,1123.34639
647.4,5.39485,1123.09828
647.50006,5.3959,1123.42192
647.60006,5.39676,1123.58807
647.7,5.39737,1123.2907
647.80006,5.39839,1123.48823
647.9,5.39925,1123.38681
648.00006,5.39986,1123.37591
648.10006,5.40075,1123.14485
648.2,5.40182,1123.42993
648.30006,5.40246,1123.39864
648.4,5.40329,1123.37722
648.50006,5.4042,1123.49158
648.60006,5.40487,1123.50676
648.7,5.40578,1123.12157
648.80006,5.40685,1123.4967
648.9,5.40739,1123.45293
649.00006,5.40833,1123.19924
649.10006,5.40932,1123.24245
649.2,5.40991,1123.28557
649.30006,5.41071,1122.81246
649.4,5.41178,1123.26359
649.50006,5.41251,1123.33605
649.60006,5.41328,1123.45321
649.7,5.41425,1123.0303
649.80006,5.41492,1123.12008
649.9,5.41569,1123.30047
650.00006,5.4169,1123.18769
650.10006,5.41749,1123.19347
650.2,5.41824,1122.7062
650.30006,5.41936,1123.41195
650.4,5.41998,1123.53526
650.50006,5.42065,1123.094
650.60006,5.42175,1123.4059
650.7,5.42255,1123.12678
650.80006,5.42327,1122.99919
650.9,5.42421,1123.23882
651.00006,5.42499,1123.21405
651.10006,5.42568,1123.20762
651.2,5.42681,1123.21973
651.30006,5.42753,1122.90382
651.4,5.4282,1122.93502
651.50006,5.4293,1123.33791
651.60006,5.43002,1123.09866
651.7,5.43064,1123.32338
651.80006,5.43166,1122.94238
651.9,5.4326,1122.99994
652.00006,5.43329,1123.08916
652.10006,5.43418,1122.94098
652.2,5.43503,1123.15174
652.30006,5.4357,1123.05963
652.4,5.43669,1123.14001
652.50006,5.43763,1123.22001
652.60006,5.43822,1123.01577
652.7,5.43921,1123.20287
652.80006,5.4401,1123.0669
652.9,5.44071,1123.07044
653.00006,5.44154,1122.94797
653.10006,5.44264,1123.07211
653.2,5.44334,1123.09512
653.30006,5.44414,1122.84003
653.4,5.44508,1122.99277
653.50006,5.44572,1123.08227
653.60006,5.4466,1122.72482
653.7,5.44768,1123.06466
653.80006,5.44824,1122.96874
653.9,5.44912,1122.95998
654.00006,5.45017,1122.97311
654.10006,5.45076,1123.42201
654.2,5.45151,1122.94201
654.30006,5.45263,1122.88389
654.4,5.45335,1123.36725
654.50006,5.4541,1122.6872
654.60006,5.45507,1122.99295
654.7,5.45577,1122.95887
654.80006,5.45654,1123.00087
654.9,5.45769,1123.05442
655.00006,5.45831,1123.06876
655.10006,5.45906,1123.08739
655.2,5.46018,1123.07463
655.30006,5.4608,1123.05302
655.4,5.4615,1123.10024
655.50006,5.4626,1123.09055
655.60006,5.4634,1123.15184
655.7,5.46412,1122.80324
655.80006,5.46506,1122.99174
655.9,5.46581,1122.92487
656.00006,5.46653,1122.87691
656.10006,5.46763,1122.8418
656.2,5.46835,1122.93474
656.30006,5.46902,1122.78182
656.4,5.47012,1122.39039
656.50006,5.47087,1122.65404
656.60006,5.47149,1122.84916
656.7,5.47248,1123.03728
656.80006,5.47344,1123.01428
656.9,5.47411,1122.83127
657.00006,5.475,1122.8065
657.10006,5.47585,1122.79877
657.2,5.4765,1122.73954
657.30006,5.47754,1122.92459
657.4,5.47843,1122.79989
657.50006,5.47904,1122.8676
657.60006,5.48003,1122.7184
657.7,5.48092,1122.57628
657.80006,5.48153,1122.97004
657.9,5.48239,1122.90671
658.00006,5.48349,1122.85446
658.10006,5.48413,1122.85446
658.2,5.48496,1122.63933
658.30006,5.4859,1122.8106
658.4,5.48654,1122.66801
658.50006,5.48745,1122.65535
658.60006,5.4885,1122.78853
658.7,5.48909,1122.61754
658.80006,5.49,1122.58121
658.9,5.49099,1122.70676
659.00006,5.49155,1122.53474
659.10006,5.49235,1122.56613
659.2,5.49348,1122.78434
659.30006,5.49418,1122.57591
659.4,5.49495,1122.68142
659.50006,5.49592,1122.65488
659.60006,5.49659,1122.57246
659.7,5.49739,1122.64203
659.80006,5.49854,1122.66699
659.9,5.49913,1123.06355
660.00006,5.49991,1122.5705
660.10006,5.50101,1122.79095
660.2,5.50162,1122.51984
660.30006,5.50235,1122.72734
660.4,5.50342,1122.78005
660.50006,5.50422,1122.54899
660.60006,5.50494,1122.55141
660.7,5.50591,1122.68617
660.80006,5.50663,1122.49739
660.9,5.50735,1122.64482
661.00006,5.50853,1122.66187
661.10006,5.50918,1122.63551
661.2,5.50987,1122.54564
661.30006,5.51097,1122.79253
661.4,5.51167,1122.48901
661.50006,5.51234,1122.28841
661.60006,5.51335,1122.43332
661.7,5.51424,1122.40352
661.80006,5.51493,1122.45753
661.9,5.51587,1122.46033
662.00006,5.51668,1122.31309
662.10006,5.51737,1122.74848
662.2,5.51844,1122.52273
662.30006,5.51922,1122.5543
662.4,5.51986,1122.5326
662.50006,5.52091,1122.63644
662.60006,5.52171,1122.57572
662.7,5.52233,1122.65823
662.80006,5.52326,1122.43108
662.9,5.52428,1122.61632
663.00006,5.52495,1122.56417
663.10006,5.52584,1122.5787
663.2,5.52672,1122.22256
663.30006,5.52736,1122.33376
663.4,5.52835,1122.59369
663.50006,5.52929,1122.65432
663.60006,5.52988,1122.50419
663.7,5.53087,1122.34205
663.80006,5.53178,1122.57404
663.9,5.53237,1122.81684
664.00006,5.53323,1122.40575
664.10006,5.5343,1122.52124
664.2,5.53497,1122.32799
664.30006,5.5358,1122.35527
664.4,5.53674,1122.60329
664.50006,5.53738,1122.62936
664.60006,5.53827,1122.27527
664.7,5.53936,1122.36291
664.80006,5.53993,1122.56473
664.9,5.54078,1122.27062
665.00006,5.54183,1122.64166
665.10006,5.54242,1122.62238
665.2,5.54319,1122.50773
665.30006,5.54429,1122.43388
665.4,5.54502,1122.41078
665.50006,5.54579,1122.69195
665.60006,5.54673,1122.33339
665.7,5.54745,1122.38685
665.80006,5.5482,1122.55504
665.9,5.54938,1122.44319
666.00006,5.54997,1122.11388
666.10006,5.55075,1122.61064
666.2,5.55185,1122.44515
666.30006,5.55246,1122.58177
666.4,5.55316,1122.50978
666.50006,5.5542,1122.36878
666.60006,5.55506,1122.15793
666.7,5.55578,1122.24892
666.80006,5.55672,1122.25777
666.9,5.55747,1122.46256
667.00006,5.55817,1122.03844
667.10006,5.55932,1122.26447
667.2,5.56004,1122.16165
667.30006,5.56071,1122.19695
667.4,5.56181,1122.20794
667.50006,5.56253,1122.38927
667.60006,5.56315,1122.1474
667.7,5.56414,1122.0254
667.80006,5.5651,1122.17395
667.9,5.5658,1122.26773
668.00006,5.56668,1121.95434
668.10006,5.56752,1122.21856
668.2,5.56819,1121.74926
668.30006,5.56923,1122.27285
668.4,5.57011,1122.15662
668.50006,5.5707,1122.27034
668.60006,5.57169,1122.17348
668.7,5.5726,1122.39718
668.80006,5.57319,1122.27434
668.9,5.57405,1121.87332
669.00006,5.57512,1122.12179
669.10006,5.57582,1122.56091
669.2,5.57665,1122.05418
669.30006,5.57756,1122.20822
669.4,5.57823,1122.08119
669.50006,5.57909,1121.94009
669.60006,5.58018,1121.9102
669.7,5.58075,1121.93478
669.80006,5.58163,1122.08258
669.9,5.58265,1122.20244
670.00006,5.58324,1122.00947
670.10006,5.58402,1121.92789
670.2,5.58514,1122.1977
670.30006,5.58586,1122.01562
670.4,5.58661,1121.98154
670.50006,5.58755,1122.20049
670.60006,5.58827,1121.76007
670.7,5.58902,1122.29874
670.80006,5.5902,1122.1122
670.9,5.59079,1122.20822
671.00006,5.5916,1121.95099
671.10006,5.59267,1122.00575
671.2,5.59331,1122.18512
671.30006,5.59398,1121.76919
671.4,5.59505,1122.06805
671.50006,5.59591,1122.12114
671.60006,5.59663,1121.95266
671.7,5.59754,1122.06563
671.80006,5.59832,1121.82861
671.9,5.59902,1122.00473
672.00006,5.60014,1122.0186
672.10006,5.60089,1121.87117
672.2,5.60153,1121.93767
672.30006,5.6026,1121.65185
672.4,5.60338,1122.12552
672.50006,5.604,1121.78316
672.60006,5.60496,1121.94186
672.7,5.60595,1122.00286
672.80006,5.60662,1121.66461
672.9,5.60748,1121.90144
673.00006,5.60836,1121.99811
673.10006,5.60903,1122.11602
673.2,5.61,1122.03611
673.30006,5.61096,1121.86754
673.4,5.61155,1122.21902
673.50006,5.61252,1121.84091
673.60006,5.61345,1122.06079
673.7,5.61404,1121.78866
673.80006,5.61485,1121.65539
673.9,5.616,1121.78596
674.00006,5.61664,1121.95108
674.10006,5.61747,1121.63648
674.2,5.61838,1121.94829
674.30006,5.61908,1121.40672
674.4,5.61991,1121.67047
674.50006,5.62103,1121.85637
674.60006,5.62157,1121.80337
674.7,5.62245,1121.73529
674.80006,5.6235,1121.7352
674.9,5.62409,1121.81967
675.00006,5.62484,1121.85795
675.10006,5.62594,1121.87788
675.2,5.62668,1121.6036
675.30006,5.62746,1121.73157
675.4,5.62837,1121.94512
675.50006,5.62912,1121.76845
675.60006,5.62985,1121.50768
675.7,5.63105,1122.07225
675.80006,5.63167,1121.82656
675.9,5.63239,1121.68547
676.00006,5.63349,1121.4368
676.10006,5.63416,1121.89343
676.2,5.63483,1121.48607
676.30006,5.63585,1121.82265
676.4,5.63676,1121.53227
676.50006,5.63745,1121.84016
676.60006,5.63836,1122.00258
676.7,5.63917,1121.67262
676.80006,5.63986,1121.70847
676.9,5.64094,1121.39266
677.00006,5.64177,1121.91793
677.10006,5.64238,1121.73241
677.2,5.64343,1121.63881
677.30006,5.64426,1121.8193
677.4,5.64485,1121.58833
677.50006,5.64576,1121.47015
677.60006,5.6468,1121.80766
677.7,5.64747,1121.62419
677.80006,5.64833,1121.57231
677.9,5.64921,1121.69823
678.00006,5.64988,1121.62763
678.10006,5.65079,1121.30968
678.2,5.65181,1121.82284
678.30006,5.65237,1121.3596
678.4,5.65334,1121.41548
678.50006,5.65433,1121.83047
678.60006,5.65489,1121.48123
678.7,5.65567,1121.05841
678.80006,5.65682,1121.83494
678.9,5.65752,1121.49306
679.00006,5.65829,1121.8111
679.10006,5.65923,1121.6498
679.2,5.65993,1121.468
679.30006,5.6607,1121.2891
679.4,5.66185,1121.53674
679.50006,5.66244,1121.41231
679.60006,5.66325,1121.70149
679.7,5.66435,1121.64114
679.80006,5.66493,1121.19392
679.9,5.66566,1120.92253
680.00006,5.66678,1121.39564
680.10006,5.66753,1121.61133
680.2,5.66828,1121.65632
680.30006,5.66922,1121.50759
680.4,5.66994,1121.41287
680.50006,5.67067,1121.00737
680.60006,5.67185,1121.55378
680.7,5.67252,1121.47788
680.80006,5.67321,1121.25799
680.9,5.67431,1121.53944
681.00006,5.67501,1121.41045
681.10006,5.67568,1120.97561
681.2,5.67669,1121.4491
681.30006,5.67758,1121.33827
681.4,5.6783,1121.32197
681.50006,5.67918,1121.27401
681.60006,5.67999,1121.2606
681.7,5.68071,1121.16802
681.80006,5.68176,1121.33501
681.9,5.68259,1121.45394
682.00006,5.6832,1121.11848
682.10006,5.68425,1121.55471
682.2,5.68508,1121.33957
682.30006,5.68569,1121.23666
682.4,5.6866,1121.24383
682.50006,5.68762,1121.06139
682.60006,5.68829,1120.93063
682.7,5.68918,1121.22316
682.80006,5.69003,1121.16765
682.9,5.6907,1121.16411
683.00006,5.69167,1120.95866
683.10006,5.69266,1121.47648
683.2,5.69325,1121.53627
683.30006,5.69418,1121.46726
683.4,5.69512,1121.1941
683.50006,5.69571,1121.31648
683.60006,5.69652,1120.98232
683.7,5.69764,1121.40123
683.80006,5.69831,1121.09445
683.9,5.69914,1120.9555
684.00006,5.70005,1121.31592
684.10006,5.70075,1121.30027
684.2,5.70158,1121.18684
684.30006,5.7027,1121.13338
684.4,5.70329,1120.90595
684.50006,5.7041,1121.125
684.60006,5.70517,1121.0301
684.7,5.70576,1121.05105
684.80006,5.70648,1121.00607
684.9,5.70763,1120.77342
685.00006,5.70835,1121.06511
685.10006,5.70913,1121.22623
685.2,5.71007,1121.04062
685.30006,5.71079,1120.9894
685.4,5.71152,1120.80555
685.50006,5.71272,1120.96043
685.60006,5.71331,1121.11522
685.7,5.71403,1120.85892
685.80006,5.71513,1121.2158
685.9,5.7158,1121.08504
686.00006,5.7165,1120.94795
686.10006,5.71754,1120.97962
686.2,5.7184,1120.85231
686.30006,5.71912,1120.96416
686.4,5.72003,1120.98735
686.50006,5.72084,1120.7602
686.60006,5.72151,1120.57626
686.7,5.72266,1120.97608
686.80006,5.72338,1120.80909
686.9,5.72402,1120.79922
687.00006,5.7251,1120.96528
687.10006,5.72587,1121.01566
687.2,5.72652,1120.80565
687.30006,5.72748,1120.79242
687.4,5.72844,1121.0911
687.50006,5.72911,1120.85138
687.60006,5.73,1120.62162
687.7,5.73088,1120.67079
687.80006,5.73155,1120.69147
687.9,5.73252,1121.087
688.00006,5.73345,1120.64984
688.10006,5.73404,1120.49505
688.2,5.73506,1120.53743
688.30006,5.73594,1120.69007
688.4,5.73653,1120.74008
688.50006,5.73742,1120.37752
688.60006,5.73846,1120.73552
688.7,5.73916,1120.62236
688.80006,5.73999,1120.64714
688.9,5.74087,1121.0748
689.00006,5.74154,1120.55298
689.10006,5.74245,1120.50707
689.2,5.7435,1120.86888
689.30006,5.74406,1120.64574
689.4,5.745,1120.63987
689.50006,5.74599,1120.74036
689.60006,5.74658,1120.30683
689.7,5.74735,1120.48741
689.80006,5.74845,1120.32229
689.9,5.74918,1120.36783
690.00006,5.74995,1120.39922
690.10006,5.75089,1120.58362
690.2,5.75159,1120.61109
690.30006,5.75236,1120.43275
690.4,5.75354,1120.60793
690.50006,5.75413,1120.37174
690.60006,5.75493,1120.29351
690.7,5.75601,1120.57701
690.80006,5.75662,1120.53258
690.9,5.75735,1120.10594
691.00006,5.75842,1120.29724
691.10006,5.75919,1120.68094
691.2,5.75994,1120.36038
691.30006,5.76088,1120.38394
691.4,5.76163,1120.36057
691.50006,5.76235,1120.32294
691.60006,5.76353,1120.61286
691.7,5.76418,1120.67591
691.80006,5.7649,1120.18026
691.9,5.76597,1120.47223
692.00006,5.76667,1120.61249
692.10006,5.76734,1120.45165
692.2,5.76833,1120.18436
692.30006,5.76924,1120.23717
692.4,5.76996,1120.14851
692.50006,5.77087,1120.11759
692.60006,5.77168,1120.27368
692.7,5.77235,1119.73444
692.80006,5.77344,1120.24844
692.9,5.77425,1120.19256
693.00006,5.77489,1120.01905
693.10006,5.77593,1120.03591
693.2,5.77671,1120.19368
693.30006,5.77733,1119.79526
693.4,5.77824,1120.11088
693.50006,5.77928,1120.00704
693.60006,5.77998,1120.18827
693.7,5.78084,1120.18073
693.80006,5.78172,1120.13882
693.9,5.78236,1120.03628
694.00006,5.78333,1120.16192
694.10006,5.78432,1120.07046
694.2,5.78491,1119.91437
694.30006,5.78582,1119.72727
694.4,5.78681,1120.05109
694.50006,5.7874,1119.53933
694.60006,5.7882,1119.79619
694.7,5.7893,1120.13593
694.80006,5.79,1119.76108
694.9,5.7908,1119.74776
695.00006,5.79174,1119.50757
695.10006,5.79243,1120.0211
695.2,5.79321,1119.59577
695.30006,5.79436,1119.98962
695.4,5.79495,1119.83437
695.50006,5.79576,1119.68918
695.60006,5.79683,1119.77495
695.7,5.79744,1119.64745
695.80006,5.79817,1119.45197
695.9,5.79929,1119.72308
696.00006,5.80004,1119.99838
696.10006,5.80079,1119.44871
696.2,5.8017,1119.56671
696.30006,5.80248,1119.39246
696.4,5.80318,1119.49453
696.50006,5.80435,1119.44983
696.60006,5.80502,1119.72038
696.7,5.80572,1119.51288
696.80006,5.80682,1119.63367
696.9,5.80752,1119.40028
697.00006,5.80816,1119.32559
697.10006,5.80918,1119.20293
697.2,5.81009,1119.41723
697.30006,5.81078,1119.43921
697.4,5.81169,1119.49509
697.50006,5.81252,1119.25025
697.60006,5.81319,1119.05877
697.7,5.81424,1119.21169
697.80006,5.8151,1119.43893
697.9,5.81571,1119.27213
698.00006,5.81673,1119.17844
698.10006,5.81761,1119.36852
698.2,5.8182,1119.21234
698.30006,5.81909,1118.89718
698.4,5.82013,1119.10794
698.50006,5.8208,1118.9295
698.60006,5.82163,1118.97355
698.7,5.82254,1119.01807
698.80006,5.82321,1119.18021
698.9,5.82412,1118.89103
699.00006,5.82519,1118.86226
699.10006,5.82573,1118.87539
699.2,5.82664,1118.72666
699.30006,5.82766,1118.80517
699.4,5.82825,1118.67283
699.50006,5.829,1118.68661
699.60006,5.83015,1118.66454
699.7,5.83082,1118.82836
699.80006,5.8316,1118.66482
699.9,5.83253,1118.55865
700.00006,5.83326,1118.74696
700.10006,5.83403,1118.76847
700.2,5.83524,1118.5077
700.30006,5.8358,1118.70114
700.4,5.83658,1118.51469
700.50006,5.83768,1118.67981
700.60006,5.83829,1118.48554
700.7,5.83899,1118.3924
700.80006,5.84006,1118.22505
700.9,5.84089,1118.79064
701.00006,5.84161,1118.39939
701.10006,5.84255,1118.27273
701.2,5.84333,1118.61238
701.30006,5.84402,1118.45024
701.4,5.84518,1118.11105
701.50006,5.84587,1118.26733
701.60006,5.84654,1118.23687
701.7,5.84761,1118.44633
701.80006,5.84836,1118.5945
701.9,5.84898,1118.17149
702.00006,5.84994,1117.99203
702.10006,5.85093,1118.32703
702.2,5.85163,1118.11049
702.30006,5.85249,1118.29787
702.4,5.85337,1118.22197
702.50006,5.85404,1118.03059
702.60006,5.85503,1117.99436
702.7,5.85597,1118.38216
702.80006,5.85653,1117.83408
702.9,5.85752,1118.00646
703.00006,5.85843,1117.92572
703.10006,5.85902,1118.05564
703.2,5.85985,1117.94379
703.30006,5.86098,1117.92414
703.4,5.86168,1117.90961
703.50006,5.86248,1117.72707
703.60006,5.86339,1117.94183
703.7,5.86409,1117.92451
703.80006,5.86492,1117.60329
703.9,5.86602,1117.7402
704.00006,5.8666,1117.6494
704.10006,5.86746,1117.40315
704.2,5.86851,1117.60069
704.30006,5.8691,1117.56921
704.4,5.86985,1117.69307
704.50006,5.87097,1117.41507
704.60006,5.87169,1117.5381
704.7,5.87244,1117.33861
704.80006,5.87341,1117.51109
704.9,5.8741,1117.40399
705.00006,5.87485,1116.99374
705.10006,5.87601,1117.37018
705.2,5.87665,1117.53941
705.30006,5.8774,1117.02783
705.4,5.8785,1117.35659
705.50006,5.87914,1116.97568
705.60006,5.87984,1117.17964
705.7,5.88091,1116.95314
705.80006,5.88174,1117.29112
705.9,5.88243,1117.11379
706.00006,5.88335,1116.98657
706.10006,5.88415,1116.871
706.2,5.88485,1116.56524
706.30006,5.88594,1116.96813
706.4,5.88672,1116.78066
706.50006,5.88736,1116.96348
706.60006,5.88844,1116.94103
706.7,5.88921,1117.17777
706.80006,5.88983,1116.62615
706.9,5.89079,1116.63518
707.00006,5.89178,1116.97773
707.10006,5.89245,1116.56925
707.2,5.89334,1116.68855
707.30006,5.89419,1116.60231
707.4,5.89486,1116.52818
707.50006,5.89585,1116.39537
707.60006,5.89679,1116.48571
707.7,5.89738,1116.49754
707.80006,5.89837,1116.78615
707.9,5.89928,1116.61786
708.00006,5.89987,1116.73633
708.10006,5.90073,1116.52706
708.2,5.9018,1116.16347
708.30006,5.90247,1116.2159
708.4,5.9033,1116.357
708.50006,5.90424,1116.28706
708.60006,5.90491,1115.92254
708.7,5.90577,1115.90885
708.80006,5.90686,1116.38578
708.9,5.90743,1116.32207
709.00006,5.90831,1115.85706
709.10006,5.90933,1116.33763
709.2,5.90992,1115.9447
709.30006,5.91067,1115.92468
709.4,5.91179,1115.99509
709.50006,5.91252,1115.99891
709.60006,5.91327,1115.89804
709.7,5.91423,1115.70023
709.80006,5.91493,1115.78964
709.9,5.9157,1115.76403
710.00006,5.91688,1115.84943
710.10006,5.91747,1115.49087
710.2,5.91825,1115.36179
710.30006,5.91932,1115.66689
710.4,5.91996,1115.2057
710.50006,5.92066,1115.24714
710.60006,5.92176,1115.38796
710.7,5.92256,1115.23261
710.80006,5.92328,1115.12113
710.9,5.92422,1114.81119
711.00006,5.92497,1114.9249
711.10006,5.92567,1115.06768
711.2,5.92685,1114.98889
711.30006,5.92754,1114.68248
711.4,5.92821,1114.71619
711.50006,5.92928,1114.75736
711.60006,5.93003,1114.86344
711.7,5.93068,1114.55759
711.80006,5.93167,1114.45542
711.9,5.9326,1114.48113
712.00006,5.9333,1114.25677
712.10006,5.93418,1114.35335
712.2,5.93502,1114.74488
712.30006,5.93566,1114.15964
712.4,5.93676,1114.12732
712.50006,5.93759,1114.30604
712.60006,5.9382,1114.00336
712.7,5.93922,1113.84857
712.80006,5.94008,1113.87894
712.9,5.94069,1113.68168
713.00006,5.94158,1113.55139
713.10006,5.94262,1113.77072
713.2,5.94329,1113.31437
713.30006,5.94415,1113.37779
713.4,5.94506,1113.32498
713.50006,5.94573,1113.0115
713.60006,5.94664,1112.89872
713.7,5.94766,1113.16759
713.80006,5.94825,1112.8
713.9,5.94918,1112.74794
714.00006,5.95012,1112.64586
714.10006,5.95071,1112.3009
714.2,5.95154,1112.04321
714.30006,5.95264,1112.26318
